E_eV,E_minus_Ef,total_dos,Li,P,S,Cl,O,Nd
-39.2460,-43.0770,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-39.2360,-43.0670,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-39.2260,-43.0570,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-39.2160,-43.0470,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-39.2060,-43.0370,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-39.1960,-43.0270,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-39.1860,-43.0170,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-39.1760,-43.0070,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-39.1660,-42.9970,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-39.1560,-42.9870,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-39.1460,-42.9770,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-39.1360,-42.9670,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-39.1260,-42.9570,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-39.1160,-42.9470,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-39.1060,-42.9370,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-39.0960,-42.9270,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-39.0860,-42.9170,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-39.0760,-42.9070,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-39.0660,-42.8970,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-39.0560,-42.8870,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-39.0460,-42.8770,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-39.0360,-42.8670,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-39.0260,-42.8570,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-39.0160,-42.8470,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-39.0060,-42.8370,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-38.9960,-42.8270,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-38.9860,-42.8170,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-38.9760,-42.8070,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-38.9660,-42.7970,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-38.9560,-42.7870,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-38.9460,-42.7770,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-38.9360,-42.7670,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-38.9260,-42.7570,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-38.9160,-42.7470,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-38.9060,-42.7370,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-38.8960,-42.7270,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-38.8860,-42.7170,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-38.8760,-42.7070,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-38.8660,-42.6970,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-38.8560,-42.6870,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-38.8460,-42.6770,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-38.8360,-42.6670,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-38.8260,-42.6570,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-38.8160,-42.6470,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-38.8060,-42.6370,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-38.7960,-42.6270,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-38.7860,-42.6170,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-38.7760,-42.6070,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-38.7660,-42.5970,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-38.7560,-42.5870,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-38.7460,-42.5770,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-38.7360,-42.5670,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-38.7260,-42.5570,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-38.7160,-42.5470,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-38.7060,-42.5370,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-38.6960,-42.5270,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-38.6860,-42.5170,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-38.6760,-42.5070,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-38.6660,-42.4970,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-38.6560,-42.4870,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-38.6460,-42.4770,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-38.6360,-42.4670,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-38.6260,-42.4570,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-38.6160,-42.4470,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-38.6060,-42.4370,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-38.5960,-42.4270,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-38.5860,-42.4170,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-38.5760,-42.4070,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-38.5660,-42.3970,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-38.5560,-42.3870,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-38.5460,-42.3770,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-38.5360,-42.3670,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-38.5260,-42.3570,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-38.5160,-42.3470,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-38.5060,-42.3370,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-38.4960,-42.3270,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-38.4860,-42.3170,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-38.4760,-42.3070,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-38.4660,-42.2970,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-38.4560,-42.2870,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-38.4460,-42.2770,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-38.4360,-42.2670,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-38.4260,-42.2570,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-38.4160,-42.2470,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-38.4060,-42.2370,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-38.3960,-42.2270,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-38.3860,-42.2170,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-38.3760,-42.2070,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-38.3660,-42.1970,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-38.3560,-42.1870,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-38.3460,-42.1770,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-38.3360,-42.1670,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-38.3260,-42.1570,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-38.3160,-42.1470,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-38.3060,-42.1370,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-38.2960,-42.1270,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-38.2860,-42.1170,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-38.2760,-42.1070,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-38.2660,-42.0970,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-38.2560,-42.0870,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-38.2460,-42.0770,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-38.2360,-42.0670,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-38.2260,-42.0570,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-38.2160,-42.0470,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-38.2060,-42.0370,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-38.1960,-42.0270,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-38.1860,-42.0170,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-38.1760,-42.0070,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-38.1660,-41.9970,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-38.1560,-41.9870,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-38.1460,-41.9770,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-38.1360,-41.9670,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-38.1260,-41.9570,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-38.1160,-41.9470,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-38.1060,-41.9370,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-38.0960,-41.9270,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-38.0860,-41.9170,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-38.0760,-41.9070,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-38.0660,-41.8970,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-38.0560,-41.8870,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-38.0460,-41.8770,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-38.0360,-41.8670,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-38.0260,-41.8570,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-38.0160,-41.8470,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-38.0060,-41.8370,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-37.9960,-41.8270,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-37.9860,-41.8170,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-37.9760,-41.8070,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-37.9660,-41.7970,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-37.9560,-41.7870,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-37.9460,-41.7770,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-37.9360,-41.7670,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-37.9260,-41.7570,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-37.9160,-41.7470,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-37.9060,-41.7370,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-37.8960,-41.7270,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-37.8860,-41.7170,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-37.8760,-41.7070,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-37.8660,-41.6970,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-37.8560,-41.6870,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-37.8460,-41.6770,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-37.8360,-41.6670,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-37.8260,-41.6570,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-37.8160,-41.6470,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-37.8060,-41.6370,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-37.7960,-41.6270,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-37.7860,-41.6170,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-37.7760,-41.6070,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-37.7660,-41.5970,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-37.7560,-41.5870,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-37.7460,-41.5770,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-37.7360,-41.5670,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-37.7260,-41.5570,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-37.7160,-41.5470,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-37.7060,-41.5370,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-37.6960,-41.5270,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-37.6860,-41.5170,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-37.6760,-41.5070,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-37.6660,-41.4970,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-37.6560,-41.4870,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-37.6460,-41.4770,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-37.6360,-41.4670,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-37.6260,-41.4570,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-37.6160,-41.4470,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-37.6060,-41.4370,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-37.5960,-41.4270,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-37.5860,-41.4170,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-37.5760,-41.4070,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-37.5660,-41.3970,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-37.5560,-41.3870,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-37.5460,-41.3770,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-37.5360,-41.3670,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-37.5260,-41.3570,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-37.5160,-41.3470,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-37.5060,-41.3370,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-37.4960,-41.3270,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-37.4860,-41.3170,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-37.4760,-41.3070,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-37.4660,-41.2970,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-37.4560,-41.2870,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-37.4460,-41.2770,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-37.4360,-41.2670,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-37.4260,-41.2570,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-37.4160,-41.2470,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-37.4060,-41.2370,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-37.3960,-41.2270,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-37.3860,-41.2170,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-37.3760,-41.2070,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-37.3660,-41.1970,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-37.3560,-41.1870,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-37.3460,-41.1770,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-37.3360,-41.1670,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-37.3260,-41.1570,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-37.3160,-41.1470,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-37.3060,-41.1370,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-37.2960,-41.1270,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-37.2860,-41.1170,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-37.2760,-41.1070,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-37.2660,-41.0970,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-37.2560,-41.0870,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-37.2460,-41.0770,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-37.2360,-41.0670,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-37.2260,-41.0570,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-37.2160,-41.0470,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-37.2060,-41.0370,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-37.1960,-41.0270,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-37.1860,-41.0170,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-37.1760,-41.0070,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-37.1660,-40.9970,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-37.1560,-40.9870,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-37.1460,-40.9770,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-37.1360,-40.9670,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-37.1260,-40.9570,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-37.1160,-40.9470,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-37.1060,-40.9370,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-37.0960,-40.9270,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-37.0860,-40.9170,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-37.0760,-40.9070,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-37.0660,-40.8970,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-37.0560,-40.8870,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-37.0460,-40.8770,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-37.0360,-40.8670,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-37.0260,-40.8570,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-37.0160,-40.8470,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-37.0060,-40.8370,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-36.9960,-40.8270,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-36.9860,-40.8170,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-36.9760,-40.8070,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-36.9660,-40.7970,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-36.9560,-40.7870,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-36.9460,-40.7770,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-36.9360,-40.7670,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-36.9260,-40.7570,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-36.9160,-40.7470,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-36.9060,-40.7370,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-36.8960,-40.7270,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-36.8860,-40.7170,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-36.8760,-40.7070,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-36.8660,-40.6970,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-36.8560,-40.6870,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-36.8460,-40.6770,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-36.8360,-40.6670,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-36.8260,-40.6570,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-36.8160,-40.6470,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-36.8060,-40.6370,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-36.7960,-40.6270,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-36.7860,-40.6170,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-36.7760,-40.6070,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-36.7660,-40.5970,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-36.7560,-40.5870,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-36.7460,-40.5770,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-36.7360,-40.5670,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-36.7260,-40.5570,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-36.7160,-40.5470,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-36.7060,-40.5370,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-36.6960,-40.5270,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-36.6860,-40.5170,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-36.6760,-40.5070,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-36.6660,-40.4970,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-36.6560,-40.4870,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-36.6460,-40.4770,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-36.6360,-40.4670,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-36.6260,-40.4570,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-36.6160,-40.4470,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-36.6060,-40.4370,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-36.5960,-40.4270,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-36.5860,-40.4170,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-36.5760,-40.4070,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-36.5660,-40.3970,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-36.5560,-40.3870,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-36.5460,-40.3770,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-36.5360,-40.3670,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-36.5260,-40.3570,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-36.5160,-40.3470,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-36.5060,-40.3370,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-36.4960,-40.3270,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-36.4860,-40.3170,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-36.4760,-40.3070,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-36.4660,-40.2970,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-36.4560,-40.2870,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-36.4460,-40.2770,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-36.4360,-40.2670,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-36.4260,-40.2570,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-36.4160,-40.2470,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-36.4060,-40.2370,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-36.3960,-40.2270,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-36.3860,-40.2170,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-36.3760,-40.2070,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-36.3660,-40.1970,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-36.3560,-40.1870,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-36.3460,-40.1770,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-36.3360,-40.1670,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-36.3260,-40.1570,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-36.3160,-40.1470,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-36.3060,-40.1370,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-36.2960,-40.1270,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-36.2860,-40.1170,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
